entry_id,account_id,date,amount,type,description
457,14,2025-02-26,3511.7,Credit,Day very cut price worker.
458,14,2024-12-17,2103.98,Debit,Word hotel vote respond seat.
459,14,2025-03-09,26500.09,Debit,Guess resource late network bad.
460,14,2024-08-23,20752.1,Credit,Five sit loss animal sense answer.
461,14,2025-03-08,9289.61,Debit,Attack option lay conference.
462,14,2025-05-30,26093.42,Credit,Involve although charge hot effect.
463,14,2024-10-18,11543.24,Credit,Much color lose cold.
464,14,2025-01-17,38306.77,Debit,Tree front rich himself daughter last.
465,14,2025-05-22,42541.92,Credit,Claim us I accept it.
466,14,2024-11-22,49824.35,Credit,Fish how lay wear while well.
467,14,2024-11-05,38687.99,Credit,Debate offer mouth.
468,14,2025-05-24,34570.4,Debit,Memory keep agency.
469,14,2024-12-22,15229.26,Debit,Difference picture network record successful.
470,15,2025-02-23,5202.06,Credit,Daughter he maybe.
471,15,2024-12-11,8509.92,Credit,Never use start population thank sell.
472,15,2024-10-29,5609.78,Credit,President opportunity performance but.
473,15,2025-04-05,22101.27,Debit,Again consumer remain.
474,15,2024-12-07,28802.32,Credit,Tax western military professional research a.
475,15,2025-05-16,44836.21,Credit,Information candidate work hundred.
476,15,2025-04-27,29020.29,Debit,Instead central while find.
477,15,2025-04-04,13568.75,Credit,Charge health civil.
478,15,2025-05-18,25290.77,Credit,Serious a house do.
479,15,2024-11-13,23549.11,Credit,Main plant must trip.
480,15,2025-05-05,44840.86,Credit,Memory remember bring.
481,15,2024-09-25,7219.38,Credit,Get shake step determine commercial.
482,15,2025-07-05,2864.27,Credit,Investment else mean condition.
483,15,2025-02-03,33696.27,Debit,World word enough side.
484,15,2025-03-01,38539.73,Debit,Know exactly gun week.
485,15,2025-02-21,26466.24,Credit,Magazine group offer.
486,15,2024-09-14,49882.45,Debit,Market under customer top key.
487,15,2025-04-13,1080.5,Credit,Design environment success may no.
488,15,2024-07-31,25777.23,Credit,Such his law easy moment fund.
489,15,2025-07-18,33685.46,Credit,Area dream already.
490,15,2025-06-17,14142.37,Credit,Medical region create drop although.
491,15,2024-08-01,48744.44,Debit,Best line message least significant.
492,16,2025-06-26,49539.56,Debit,Technology main open buy visit.
493,16,2024-08-14,46580.41,Debit,Meet career new long face.
494,16,2024-08-24,35926.24,Credit,Accept plan cell lay speak study.
495,16,2025-04-16,1310.51,Debit,Picture person foreign development reach home.
496,16,2025-04-11,18391.3,Credit,Attorney hope per finally laugh this.
497,16,2025-02-18,17584.34,Credit,Rest herself scene case question.
498,16,2025-05-03,42772.61,Debit,Difference short charge eye.
499,16,2025-06-22,35385.16,Debit,Possible process wrong push director.
500,16,2024-09-20,26309.12,Debit,Successful majority agent decide.
501,16,2025-05-20,10204.92,Credit,Husband five send investment.
502,16,2024-10-07,38418.72,Debit,Far cup conference appear enter.
503,16,2025-06-26,29083.39,Credit,Nature employee dream.
504,16,2025-02-22,42606.92,Credit,Congress one top.
505,16,2025-07-14,35070.73,Debit,Three also perhaps six get.
506,16,2024-09-21,32006.18,Credit,Happy sure animal have smile.
507,16,2024-12-22,6835.69,Credit,Amount able ready might source.
508,16,2025-06-26,35706.42,Credit,Dark trade allow during second.
509,16,2025-01-09,49654.82,Debit,Race hard century.
510,16,2024-11-22,22177.28,Debit,Remember fund civil my.
511,16,2025-01-31,44457.52,Credit,Bag collection city.
512,16,2025-06-11,13739.87,Credit,Available choose certainly until large decade.
513,16,2024-08-05,36834.97,Debit,Marriage whom since science pretty to.
514,16,2025-03-01,9834.42,Credit,Camera across group official light.
515,16,2024-11-08,1079.9,Debit,Expert world media recent.
516,16,2025-01-12,18000.97,Debit,Rule company sometimes modern.
517,16,2024-07-31,48113.01,Debit,Simple nothing exactly trip until.
518,16,2024-10-29,37685.77,Debit,Career she month decide.
519,16,2024-08-24,2994.01,Debit,Yet what total go challenge later.
520,16,2025-04-14,39887.58,Debit,Than course court.
521,17,2025-06-24,24148.39,Debit,Citizen organization within four recognize.
522,17,2024-10-30,30052.66,Debit,Rich energy measure.
523,17,2024-12-11,29738.71,Credit,Movement issue standard build center.
524,17,2024-12-26,415.76,Credit,President particular campaign program.
525,17,2024-09-18,28974.38,Debit,Myself benefit assume.
526,17,2025-07-08,2450.93,Credit,Month computer method church both claim huge.
527,17,2024-09-01,670.94,Credit,Month establish total also society star.
528,17,2024-11-30,28392.45,Credit,On religious system tend.
529,17,2024-09-17,11671.83,Credit,Itself election majority.
530,17,2025-03-17,14014.72,Credit,Recent the second smile artist ready.
531,17,2024-08-28,27471.41,Credit,Reason spend unit.
532,17,2024-07-30,36877.33,Debit,Group whether walk them suffer.
533,17,2024-09-07,26723.08,Debit,Play area bring property much subject.
534,17,2024-12-28,26210.21,Credit,Sense parent which who.
535,17,2025-06-02,4213.54,Credit,Control society think officer billion environmental.
536,17,2024-11-24,46410.89,Debit,Operation total home camera.
537,17,2025-04-05,2064.25,Debit,Pick particular song enjoy but attack.
538,17,2024-10-23,33761.43,Debit,She example push.
539,17,2024-12-03,11336.46,Credit,Around despite meeting.
540,17,2025-03-23,17031.81,Debit,Sea stop amount.
541,17,2024-11-28,25920.74,Debit,Physical admit agreement green.
542,17,2024-10-19,10046.48,Debit,Although minute require nature expert.
543,17,2025-06-09,22592.84,Debit,Short serious phone plant few.
544,17,2025-05-25,17098.56,Credit,Executive nearly TV.
545,17,2024-08-27,44739.65,Debit,Edge him do.
546,17,2024-08-14,8073.92,Credit,Protect probably area town.
547,17,2025-02-28,36257.54,Debit,Environment sign win positive parent.
548,17,2024-10-14,13726.71,Debit,Teach bed left western later.
549,17,2025-07-07,41000.71,Debit,Start often well.
550,17,2025-02-20,16169.66,Debit,Reality attorney leader history.
551,17,2025-02-09,17117.04,Credit,Sort certainly probably concern lead course.
552,18,2025-03-21,38228.16,Credit,Bring control trade quality.
553,18,2025-06-23,42842.8,Debit,Share whose summer speech manage while.
554,18,2025-05-12,6398.37,Credit,How business amount early.
555,18,2024-09-07,25853.16,Credit,Instead along degree space.
556,18,2024-08-17,27091.43,Debit,Student them many one professional main.
557,18,2025-04-13,34831.81,Credit,Real feel argue career pass drug.
558,18,2025-05-03,193.23,Debit,What appear base base page him.
559,18,2024-12-29,27825.89,Debit,Put professional ago place world start.
560,18,2024-12-03,2420.79,Credit,Remember become bed.
561,18,2024-10-16,20607.43,Credit,Position interest simple red.
562,18,2025-01-01,9582.08,Credit,Hope national yet.
563,18,2025-06-30,23388.4,Debit,Image share second challenge local experience.
564,18,2025-05-02,33765.63,Debit,Agreement serious that.
565,18,2024-10-14,48204.27,Credit,Whether role heavy step long.
566,18,2024-11-04,42363.87,Credit,Plant pressure firm.
567,18,2024-12-12,37028.11,Debit,Have task face natural.
568,18,2025-03-05,34628.72,Debit,Fire guess door.
569,18,2024-12-11,22945.7,Credit,Such prove evidence let.
570,18,2024-12-07,42779.78,Debit,Own family standard seven along prevent.
571,18,2025-06-26,31676.65,Credit,Five law beat white laugh small.
572,18,2025-04-10,6476.9,Credit,Arm purpose task.
573,19,2025-02-23,41945.31,Debit,General property shoulder card.
574,19,2025-05-15,17722.52,Debit,Condition entire inside fast customer stay.
575,19,2024-08-18,20838.59,Debit,Ten voice play may weight.
576,19,2024-08-21,46715.31,Debit,Allow study financial back.
577,19,2024-08-24,11788.85,Debit,Candidate brother cell.
578,19,2024-12-13,46753.15,Credit,Debate kind activity former.
579,19,2024-11-11,665.65,Debit,Sign road follow.
580,19,2024-12-01,29652.39,Credit,Congress decide make down.
581,19,2025-06-03,18957.29,Credit,Role office prevent fine.
582,19,2024-10-17,5132.47,Credit,Treat weight might certainly pull.
583,19,2025-06-18,4147.9,Debit,Because send friend project without model.
584,19,2025-01-07,48378.72,Debit,Everyone free wait this.
585,19,2024-08-30,17349.87,Credit,Whose almost approach general wear find.
586,19,2024-11-17,28403.41,Credit,Beat down peace.
587,19,2025-07-10,3019.47,Debit,Fish amount include land require key.
588,19,2024-11-21,8616.87,Debit,Chair war half gun.
589,19,2025-05-16,8535.51,Debit,None high poor set behind kitchen.
590,19,2024-11-07,26300.02,Credit,Red trial while.
591,19,2024-09-11,23715.51,Debit,Increase training economy.
592,19,2025-04-14,2687.3,Debit,Friend analysis culture improve police.
593,19,2025-04-15,17551.17,Debit,Interest weight price board beat heavy.
594,19,2024-10-13,42372.88,Debit,Staff message management.
595,19,2024-10-28,24381.28,Debit,Six hair unit.
596,19,2024-11-23,23579.74,Debit,See visit assume.
597,19,2024-09-25,13266.97,Credit,Attention impact seek feel.
598,19,2025-05-22,5207.89,Debit,Each smile project.
599,19,2025-06-30,25367.68,Credit,Several weight sign.
600,19,2024-09-22,32371.98,Credit,Team not can maintain prove treatment.
601,19,2025-02-17,29851.42,Credit,Partner gun here live small.
602,19,2024-10-06,2291.05,Credit,Person indeed purpose off which then.
603,19,2024-08-16,40015.81,Debit,General off individual season.
604,19,2025-07-15,13023.99,Debit,Tough mind often radio.
605,19,2025-04-04,19817.36,Debit,Throw oil play.
606,19,2024-11-05,34477.66,Debit,Large pass worry cost top.
607,19,2025-05-23,23797.51,Debit,Pretty again for.
608,19,2024-11-28,38705.72,Credit,Probably to quality.
609,19,2024-12-22,10141.99,Debit,Friend cultural page strategy have program.
610,19,2024-10-28,41833.47,Debit,Other own magazine head.
611,19,2025-01-21,18617.78,Credit,Republican whatever clearly.
612,19,2024-12-10,5866.31,Debit,Consumer according factor need well.
613,19,2025-06-24,22623.95,Debit,Dinner commercial five.
614,19,2025-04-10,24965.54,Credit,Determine she according tree view thank great.
615,19,2025-07-09,47851.16,Debit,Thank identify that.
616,19,2024-09-05,4811.81,Debit,Forward fact hold commercial.
617,19,2024-11-02,33353.81,Debit,Check whose offer big.
618,19,2025-05-19,30240.1,Credit,Total worker pay human above.
619,19,2025-06-25,17296.73,Debit,Knowledge activity join election concern laugh.
620,19,2025-04-15,46482.67,Credit,Soon road long old professor rich.
621,19,2025-07-19,23795.08,Credit,Break want song.
622,20,2024-09-07,4468.85,Debit,Forget what outside popular run.
623,20,2025-06-30,31120.0,Credit,Leg choice knowledge.
624,20,2024-09-28,1114.12,Debit,Thank employee itself story.
625,20,2025-05-14,30327.63,Credit,Mention conference great discover street ten.
626,20,2025-04-17,6066.49,Debit,Market those source stuff finish.
627,20,2025-04-24,47250.01,Debit,Product benefit artist story wide.
628,20,2024-11-04,44698.24,Debit,Include least subject under far cultural.
629,20,2024-12-03,4472.07,Debit,Family heart college act.
630,20,2025-03-30,24163.15,Debit,Camera public protect.
631,20,2025-01-24,40982.25,Debit,Forget drug doctor fund what perhaps.
632,20,2025-05-08,28667.6,Credit,Others difficult way change shoulder laugh.
633,20,2024-08-27,40321.13,Credit,Bank store author best song total.
634,20,2024-09-26,18031.06,Credit,A number street.
635,20,2025-05-03,6085.13,Credit,Ground them put mention near.
636,20,2025-06-04,28549.27,Credit,Right analysis very.
637,20,2025-05-05,36164.01,Debit,Television memory alone out leg.
638,20,2025-02-08,42766.39,Debit,System radio provide itself nice.
639,20,2025-04-11,47629.89,Debit,Thousand fight mean food.
640,20,2025-06-10,35188.62,Debit,Now consumer herself gas window.
641,20,2024-08-02,17360.03,Credit,Issue smile about.
642,20,2024-11-27,37067.92,Credit,Add raise nearly doctor.
643,20,2025-05-20,45220.02,Credit,Customer whom seat somebody.
644,20,2025-05-15,19463.73,Debit,Seem stay door energy.
645,20,2025-05-03,48047.08,Debit,Sign issue south theory only.
646,20,2025-07-26,13519.57,Debit,Member movie door.
647,20,2025-06-12,23130.41,Debit,Seem himself stuff land.
648,20,2025-02-28,16941.26,Credit,Medical successful second.
649,20,2025-04-20,19412.72,Debit,Chair dog station.
650,20,2025-02-21,468.92,Credit,Money matter bag increase they.
651,20,2024-11-15,15223.55,Credit,Management civil maybe table carry effect.
652,20,2024-12-21,20202.53,Credit,Later seven tough where.
653,20,2024-08-18,41301.43,Credit,Condition most issue save imagine different.
654,20,2024-08-24,4564.23,Credit,Imagine open no skill management want.
655,20,2025-02-02,18105.88,Credit,Chair center film.
656,20,2025-06-23,13023.43,Debit,Message ask where will into industry.
657,20,2025-06-02,18347.47,Credit,Tonight happen woman.
658,20,2025-04-17,15028.9,Credit,Keep story pretty sit none against.
659,20,2024-08-03,37322.76,Credit,Sport establish ten.
660,20,2025-03-10,44489.27,Credit,Operation oil enjoy goal factor.
661,20,2025-01-22,26419.91,Credit,Technology act night conference machine.
662,20,2024-12-18,23454.89,Credit,Significant after southern understand north.
663,20,2024-10-30,18218.66,Credit,Whom design media.
664,20,2024-11-18,16993.74,Credit,Black institution million phone.
665,21,2025-04-01,39763.76,Debit,Laugh staff plant use serve.
666,21,2025-06-19,27742.05,Debit,Memory energy whose prove establish night.
667,21,2025-01-26,31777.14,Debit,On wrong child.
668,21,2025-01-03,29316.31,Credit,Line network store.
669,21,2024-10-05,40393.42,Credit,Himself on sport happy window.
670,21,2024-10-19,8574.9,Debit,Develop fire rich mother.
671,21,2024-09-02,20735.87,Credit,Behavior thus according hard hold.
672,21,2025-04-02,32239.77,Credit,Plant interesting method training certainly.
673,21,2025-03-16,34128.76,Debit,Their book she value best nothing.
674,21,2025-05-24,21141.65,Credit,Note little wear.
675,21,2025-02-15,48644.9,Debit,Region support boy catch unit million.
676,21,2024-08-18,9173.92,Debit,Yourself lay relationship that now.
677,21,2025-03-20,13649.72,Debit,Red century wait anyone.
678,21,2025-01-24,39240.83,Credit,Trouble social girl.
679,21,2024-09-10,47526.17,Debit,By painting I.
680,21,2025-05-07,3768.52,Credit,North want effect in.
681,21,2025-02-20,31745.69,Debit,Provide consider marriage.
682,21,2024-08-18,27386.31,Credit,Tonight friend role total.
683,21,2025-06-09,32761.29,Credit,Husband treat one.
684,21,2025-01-31,901.15,Credit,School plant field enter friend especially.
685,21,2024-12-30,30847.72,Credit,City wear small to chair.
686,21,2025-05-23,20916.82,Credit,Reflect figure system.
687,21,2024-10-31,34269.81,Credit,Give hospital make.
688,21,2024-10-22,22478.28,Credit,Charge maintain rather on space.
689,21,2024-12-12,45448.72,Credit,Over serious guy school.
690,21,2024-11-07,30682.46,Debit,Citizen on whole able.
691,21,2025-03-30,37464.32,Debit,Major a gas room here.
692,21,2025-06-19,5272.28,Credit,He throughout be building organization.
693,21,2025-07-07,19900.3,Debit,Remain difficult a director.
694,21,2025-03-15,5522.19,Debit,Contain research many affect minute.
695,21,2024-08-30,1267.28,Credit,Class red future finally court.
696,21,2024-12-29,15682.97,Credit,Production affect store.
697,21,2024-12-26,42666.07,Credit,Wear travel young population.
698,21,2025-07-29,13445.98,Debit,Full control current forward recognize.
699,21,2025-01-14,14337.82,Debit,Create at just option ball such.
700,22,2025-07-12,31799.92,Debit,Modern decide police throw.
